,airport_name,city_name,country_name,timezone,type_of_port
7255,Martorell Central Station,Martorell,Spain,1,station
7256,Bartolomeu Lisandro Airport,Campos,Brazil,-3,airport
7257,Busia Airport,Busia,Kenya,3,airport
7258,Pathein Airport,Pathein,Burma,6.5,airport
7259,Ardmore Municipal Airport,Ardmore,United States,-6,airport
7260,Lingling Airport,Yongzhou,China,8,airport
7261,Hilversum Railway Station,Hilversum,Netherlands,1,station
7262,Mys Shmidta Airport,Mys Shmidta,Russia,12,airport
7263,Black Tickle Airport,Black Tickle,Canada,-4,airport
7264,Departi Parbo Airport,Kerinci Regency,Indonesia,7,airport
7265,Mc Minnville Municipal Airport,Mackminnville,United States,-8,airport
7266,Plum Island Airport,Newburyport,United States,-5,airport
7267,Trondheim Airport Værnes,Trondheim,Norway,1,airport
7268,Doncaster Railway Station,Doncaster,United Kingdom,0,station
7269,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,-5,airport
7270,McCall Municipal Airport,McCall,United States,-7,airport
7271,Penneshaw Airport,Penneshaw,Australia,9.5,airport
7272,Jack Edwards Airport,Gulf Shores,United States,-6,airport
7273,Qasim Airport,Qasim,Pakistan,5,airport
7274,London Biggin Hill Airport,Biggin Hill,United Kingdom,0,airport
7275,Supadio Airport,Pontianak,Indonesia,7,airport
7276,Richmond Staples Mill Road Station,Richmond,United States,-5,station
7277,Aarhus Airport,Aarhus,Denmark,1,airport
7278,Nanyuki Airport,Nanyuki,Kenya,3,airport
7279,Gibraltar Airport,Gibraltar,Gibraltar,1,airport
7280,Tianjin Railway Station,Tianjin,China,8,station
7281,Union Island International Airport,Union Island,Saint Vincent and the Grenadines,-4,airport
7282,St. Johann In Tirol Airport,St. Johann in Tirol,Austria,1,airport
7283,Tórshavn/Bodanes Heliport,Torshavn,Faroe Islands,0,airport
7284,Reykjahlíð Airport,Myvatn,Iceland,0,airport
7285,King Khaled Military City Airport,King Khalid Mil.city,Saudi Arabia,3,airport
7286,Wuxi Railway Station,Wuxi,China,8,station
7287,Hannover Airport,Hannover,Germany,1,airport
7288,Noshahr Airport,Noshahr,Iran,3.5,airport
7289,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,11,airport
7290,Ampilatwatja Airport,Ampilatwatja,Australia,9.5,airport
7291,Diego Aracena Airport,Iquique,Chile,-4,airport
7292,Fritzlar Airport,Fritzlar,Germany,1,airport
7293,Red Hook Bay Ferry Dock,Red Hook,Virgin Islands,-4,port
7294,Horace Williams Airport,Chapel Hill,United States,-5,airport
7295,Milas Bodrum International Airport,Bodrum,Turkey,3,airport
7296,Port Hedland International Airport,Port Hedland,Australia,8,airport
7297,Ekwok Airport,Ekwok,United States,-9,airport
7298,Pyramiden Heliport,Pyramiden,Norway,1,airport
7299,Dhanbad Junction Railway Station,Dhanbad,India,5.5,station
7300,Inhambane Airport,Inhambane,Mozambique,2,airport
7301,Hartford Brainard Airport,Hartford,United States,-5,airport
7302,Hualien Airport,Hualien,Taiwan,8,airport
7303,Minot International Airport,Minot,United States,-6,airport
7304,Milano Linate Airport,Milan,Italy,1,airport
7305,Pratt Regional Airport,Pratt,United States,-5,airport
7306,Cherokee County Airport,Canton,United States,-5,airport
7307,Bert Mooney Airport,Butte,United States,-7,airport
7308,General Bartolome Salom International Airport,Puerto Cabello,Venezuela,-4,airport
7309,Nyugati Railway Terminal,Budapest,Hungary,1,station
7310,Millinocket Municipal Airport,Millinocket,United States,-5,airport
7311,Long Lellang Airport,Long Datih,Malaysia,8,airport
7312,Toncontín International Airport,Tegucigalpa,Honduras,-6,airport
7313,Kasigluk Airport,Kasigluk,United States,-9,airport
7314,Chichen Itza International Airport,Chichen Itza,Mexico,-6,airport
7315,Rajiv Gandhi International Airport,Hyderabad,India,5.5,airport
7316,Ylivieska Airfield,Ylivieska-raudaskyla,Finland,2,airport
7317,Mechelen Railway Station,Mechelen,Belgium,1,station
7318,Miranda de Ebro Railway Station,Miranda de Ebro,Spain,1,station
7319,Gwinnett County Briscoe Field,Lawrenceville,United States,-5,airport
7320,Tianjin North Railway Station,Tianjin,China,8,station
7321,RAF Odiham,Odiham,United Kingdom,0,airport
7322,Owen Roberts International Airport,Georgetown,Cayman Islands,-5,airport
7323,Shin-Fuji Station,Fuji,Japan,9,station
7324,Las Vegas Municipal Airport,Las Vegas,United States,-7,airport
7325,Toliara Airport,Toliara,Madagascar,3,airport
7326,Ceduna Airport,Ceduna,Australia,9.5,airport
7327,Vila Rica Airport,Vila Rica,Brazil,-4,airport
7328,Lumberton Regional Airport,Lumberton,United States,-5,airport
7329,Rostock-Laage Airport,Laage,Germany,1,airport
7330,Atmautluak Airport,Atmautluak,United States,-9,airport
7331,Il Caravaggio International Airport,Bergamo,Italy,1,airport
7332,Vilshofen Airport,Vilshofen,Germany,1,airport
7333,Victoria Airport,Patricia Bay,Canada,-8,airport
7334,RAF Woodvale,Woodvale,United Kingdom,0,airport
7335,Hayward Executive Airport,Hayward,United States,-8,airport
7336,Elkhart Morton County Airport,Elkhart,United States,-5,airport
7337,Christmas Island Airport,Christmas Island,Christmas Island,7,airport
7338,Hanzhong Chenggu Airport,Hanzhong,China,8,airport
7339,Kavalerovo Airport,Kavalerovo,Russia,10,airport
7340,Calicut International Airport,Calicut,India,5.5,airport
7341,Yamuna Bridge Railway Station,Etmaddoula,India,5.5,station
7342,Boundary Bay Airport,Boundary Bay,Canada,-8,airport
7343,Rabat-Salé Airport,Rabat,Morocco,0,airport
7344,Lommis Airfield,Lommis,Switzerland,1,airport
7345,Horn Island Airport,Horn Island,Australia,10,airport
7346,Sacramento Mather Airport,Sacramento,United States,-8,airport
7347,Reggio Emilia AV Mediopadana Railway Station,Reggio Emilia,Italy,1,station
7348,Talkeetna Train Depot,Talkeetna,United States,-9,station
7349,Gimhae International Airport,Busan,South Korea,9,airport
7350,Kandahar Airport,Kandahar,Afghanistan,4.5,airport
7351,Agra Cantonment Railway Station,Agra,India,5.5,station
7352,Finke Airport,Finke,Australia,9.5,airport
7353,Vernal Regional Airport,Vernal,United States,-7,airport
7354,Jose De San Martin Airport,Jose de San Martin,Argentina,-3,airport
7355,Camilo Daza International Airport,Cucuta,Colombia,-5,airport
7356,Naha Airport,Okinawa,Japan,9,airport
7357,Linköping City Airport,Linkoeping,Sweden,1,airport
7358,Henderson Executive Airport,Henderson,United States,-8,airport
7359,Siglufjörður Airport,Siglufjordur,Iceland,0,airport
7360,Vicenza Airport,Vicenza,Italy,1,airport
7361,Connemara Regional Airport,Indreabhan,Ireland,0,airport
7362,Jehonville Air Base,Bertrix,Belgium,1,airport
7363,Obando Airport,Puerto Inírida,Colombia,-5,airport
7364,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,-5,airport
7365,Randall Airport,Middletown,United States,-5,airport
7366,Camiguin Airport,Camiguin,Philippines,8,airport
7367,Arorae Island Airport,Arorae,Kiribati,12,airport
7368,Rar Gwamar Airport,Dobo,Indonesia,9,airport
7369,Golden Glades Station,Golden Glades,United States,-5,station
7370,Jalalabad Airport,Jalalabad,Afghanistan,4.5,airport
7371,Baltrum Airport,Baltrum,Germany,1,airport
7372,Ceduna Airport,Ceduna,Australia,9.5,airport
7373,Delhi Aerocity Metro Station,Delhi,India,5.5,station
7374,Deventer Railway Station,Deventer,Netherlands,1,station
7375,Tasiujaq Airport,Tasiujaq,Canada,-5,airport
7376,Cheikh Larbi Tébessi Airport,Tebessa,Algeria,1,airport
7377,Blimbingsari Airport,Banyuwangi,Indonesia,7,airport
7378,Sochi International Airport,Sochi,Russia,3,airport
7379,Walvis Bay Airport,Walvis Bay,Namibia,1,airport
7380,Wangen-Lachen Airport,Wangen-Lachen,Switzerland,1,airport
7381,Car Nicobar Air Force Station,Carnicobar,India,5.5,airport
7382,Mc Connell Air Force Base,Wichita,United States,-6,airport
7383,Columbus Air Force Base,Colombus,United States,-6,airport
7384,Wotje Atoll Airport,Wotje Atoll,Marshall Islands,12,airport
7385,Bauru Airport,Bauru,Brazil,-3,airport
7386,William P Hobby Airport,Houston,United States,-6,airport
7387,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,1,airport
7388,Fabio Alberto Leon Bentley Airport,Mitu,Colombia,-5,airport
7389,Porto Nacional Airport,Porto Nacional,Brazil,-3,airport
7390,Blimbingsari Airport,Banyuwangi,Indonesia,7,airport
7391,Lorenzo Airport,Morro de Sao Paulo,Brazil,-3,airport
7392,Bouaké Airport,Bouake,Cote d'Ivoire,0,airport
7393,Santa Cruz Airport,Santa Cruz,Argentina,-3,airport
7394,Islas Malvinas Airport,Rosario,Argentina,-3,airport
7395,Triangeln Railway Station,Malmo,Sweden,1,station
7396,Wheeling Ohio County Airport,Wheeling,United States,-5,airport
7397,Rockhampton Railway Station,Rockhampton,Australia,10,station
7398,Teniente Col Carmelo Peralta Airport,Conception,Paraguay,-4,airport
7399,Mornington Island Airport,Mornington Island,Australia,10,airport
7400,Karlsruhe Hauptbahnhof,Karlsruhe,Germany,1,station
7401,Tres De Mayo Airport,Puerto Asis,Colombia,-5,airport
7402,Tuzla Romania Airport,Tuzla,Romania,2,airport
7403,Bourg-Ceyzériat Airport,Bourg,France,1,airport
7404,Aniak Airport,Aniak,United States,-9,airport
7405,City Air Terminal,Bangkok,Thailand,7,airport
7406,Victoria Harbour (Camel Point) Heliport,Victoria,Canada,-8,airport
7407,Karpathos Airport,Karpathos,Greece,2,airport
7408,El Plumerillo Airport,Mendoza,Argentina,-3,airport
7409,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,-3,airport
7410,Bartow Municipal Airport,Bartow,United States,-5,airport
7411,Hamburg Hbf,Hamburg,Germany,1,station
7412,Kanti Airport,Khamti,Burma,6.5,airport
7413,Cleveland Greyhound Station,Cleveland,United States,-5,station
7414,Miranda de Ebro Railway Station,Miranda de Ebro,Spain,1,station
7415,Hannover Hbf,Hannover,Germany,1,station
7416,Gore Airport,Gore,Ethiopia,3,airport
7417,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,2,airport
7418,Annobón Airport,San Antonio de Pale,Equatorial Guinea,1,airport
7419,Municipal Airport,Viroqua,United States,-6,airport
7420,Fort Good Hope Airport,Fort Good Hope,Canada,-7,airport
7421,Maio Airport,Maio,Cape Verde,-1,airport
7422,Pukinmaki Railway Station,Helsinki,Finland,2,station
7423,Venetie Airport,Venetie,United States,-9,airport
7424,Cat Lake Airport,Cat Lake,Canada,-6,airport
7425,Bimini North Seaplane Base,Bimini,Bahamas,-5,airport
7426,East Chicago Station,East Chicago,United States,-6,station
7427,Colorado Plains Regional Airport,Akron,United States,-7,airport
7428,Hastings Airport,Freetown,Sierra Leone,0,airport
7429,Istres Le Tubé/Istres Air Base (BA 125) Airport,Istres,France,1,airport
7430,BWI Rail Station,Baltimore,United States,-5,station
7431,Cardiff International Airport,Cardiff,United Kingdom,0,airport
7432,Shah Amanat International Airport,Chittagong,Bangladesh,6,airport
7433,Hakata Port International Terminal,Fukuoka,Japan,9,port
7434,Bilaspur Airport,Bilaspur,India,5.5,airport
7435,Mount Laurel Greyhound Station,Mount Laurel,United States,-5,station
7436,Davidson County Airport,Lexington,United States,-4,airport
7437,Vir Savarkar International Airport,Port Blair,India,5.5,airport
7438,Bandar Lengeh Airport,Bandar Lengeh,Iran,3.5,airport
7439,Lympne Airport,Lympne,United Kingdom,0,airport
7440,Coronel Horácio de Mattos Airport,Lençóis,Brazil,-3,airport
7441,Nogales International Airport,Nogales,Mexico,-7,airport
7442,Auburn Lewiston Municipal Airport,Lewiston,United States,-5,airport
7443,Northern Peninsula Airport,Amberley,Australia,10,airport
7444,March ARB Airport,Riverside,United States,-8,airport
7445,Jack Edwards Airport,Gulf Shores,United States,-6,airport
7446,Elizabethtown Station,Elizabethtown,United States,-5,station
7447,Leipzig Hauptbahnhof,Leipzig,Germany,1,station
7448,Villa Dolores Airport,Villa Dolores,Argentina,-3,airport
7449,Elfin Cove Seaplane Base,Elfin Cove,United States,-9,airport
7450,Southeast Iowa Regional Airport,Burlington,United States,-6,airport
7451,Helsingborg Cruise Port,Helsingborg,Sweden,1,port
7452,Nanjing Lukou Airport,Nanjing,China,8,airport
7453,Keetmanshoop Airport,Keetmanshoop,Namibia,1,airport
7454,Digby (General Hospital) Heliport,Tremblay-en-France,France,1,airport
7455,West Georgia Regional O V Gray Field,Carrollton,United States,-5,airport
7456,Southern Wisconsin Regional Airport,Janesville,United States,-6,airport
7457,Stormville Airport,Stormville,United States,-5,airport
7458,Kajaani Airport,Kajaani,Finland,2,airport
7459,Hastings Airport,Freetown,Sierra Leone,0,airport
7460,Ferry Terminal,Whittier,United States,-9,port
7461,Naestved Railway Station,Naestved,Denmark,1,station
7462,Carnarvon Airport,Carnarvon,Australia,8,airport
7463,Boscobel Aerodrome,Ocho Rios,Jamaica,-5,airport
7464,Sanggata/Sangkimah Airport,Sanggata,Indonesia,8,airport
7465,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,7,airport
7466,Camp Okavango Airport,Okavango Delta,Botswana,2,airport
7467,Tandag Airport,Tandag,Philippines,8,airport
7468,Meghauli Airport,Meghauli,Nepal,5.75,airport
7469,Bradley International Airport,Windsor Locks,United States,-5,airport
7470,Dali Airport,Dali,China,8,airport
7471,Wynyard Airport,Burnie,Australia,10,airport
7472,Nueva Hesperides International Airport,Salto,Uruguay,-3,airport
7473,Palm Beach International Airport,West Palm Beach,United States,-5,airport
7474,Engels heliport,Ebenhofen,Germany,1,airport
7475,Djibouti-Ambouli Airport,Djibouti,Djibouti,3,airport
7476,Zhijiang Airport,Zhijiang,China,8,airport
7477,Matheson Island Airport,Matheson Island,Canada,-6,airport
7478,St Lucie County International Airport,Fort Pierce,United States,-5,airport
7479,Grants-Milan Municipal Airport,Grants,United States,-7,airport
7480,Cannes-Mandelieu Airport,Cannes,France,1,airport
7481,El Tari Airport,Kupang,Indonesia,8,airport
7482,Bagabag Airport,Bagabag,Philippines,8,airport
7483,Marktoberdorf BF,Marktoberdorf,Germany,1,station
7484,Stevenage Railway Station,Stevenage,United Kingdom,0,station
7485,Helsinki Vantaa Airport,Helsinki,Finland,2,airport
7486,Wamena Airport,Wamena,Indonesia,9,airport
7487,Revelstoke Airport,Revelstoke,Canada,-8,airport
7488,Kaitaia Airport,Kaitaia,New Zealand,12,airport
7489,Robert Atty Bessing Airport,Malinau,Indonesia,8,airport
7490,Liverpool South Parkway Railway Station,Liverpool,United Kingdom,0,station
7491,Ilimanaq Heliport,Ilimanaq,Greenland,-3,airport
7492,Lommis Airfield,Lommis,Switzerland,1,airport
7493,Ely Airport Yelland Field,Ely,United States,-8,airport
7494,Büchel Air Base,Buechel,Germany,1,airport
7495,Tufi Airport,Tufi,Papua New Guinea,10,airport
7496,Southwest Bay Airport,Malekula Island,Vanuatu,11,airport
7497,General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,-7,airport
7498,Gottingen Railway Station,Gottingen,Germany,1,station
7499,Leipzig/Halle Airport,Leipzig,Germany,1,airport
7500,Falls International Airport,International Falls,United States,-6,airport
7501,Henry E Rohlsen Airport,St. Croix Island,Virgin Islands,-4,airport
7502,Omarama Glider Airport,Omarama,New Zealand,12,airport
7503,Mombasa Moi International Airport,Mombasa,Kenya,3,airport
7504,La Jagua Airport,Garzón,Colombia,-5,airport
7505,Peterborough Railway Station,Peterborough,United Kingdom,0,station
7506,Hangjin Road Station,Shanghai,China,8,station
7507,Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,-5,airport
7508,Kakamega Airport,Kakamega,Kenya,3,airport
7509,Union County Airport,Marysville,United States,-5,airport
7510,Narita Airport Terminal 2 Station,Narita,Japan,9,airport
7511,David Wayne Hooks Memorial Airport,Houston,United States,-6,airport
7512,Augusta Regional At Bush Field,Bush Field,United States,-5,airport
7513,Daru Airport,Daru,Papua New Guinea,10,airport
7514,Toamasina Airport,Toamasina,Madagascar,3,airport
7515,Nogales International Airport,Nogales,Mexico,-7,airport
7516,Sabha Airport,Sebha,Libya,2,airport
7517,Taba International Airport,Taba,Egypt,2,airport
7518,Wevelgem Airport,Kortrijk-vevelgem,Belgium,1,airport
7519,Ekati Airport,Ekati,Canada,-7,airport
7520,Guararapes - Gilberto Freyre International Airport,Recife,Brazil,-3,airport
7521,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,8,airport
7522,Thunder Bay Airport,Thunder Bay,Canada,-5,airport
7523,Shobdon Aerodrome,Shobdon,United Kingdom,0,airport
7524,Kirensk Airport,Kirensk,Russia,8,airport
7525,Hill Air Force Base,Ogden,United States,-7,airport
7526,Chignik Lake Airport,Chignik Lake,United States,-9,airport
7527,La Defense Heliport,Paris,France,1,airport
7528,Dhanbad Junction Railway Station,Dhanbad,India,5.5,station
7529,Barter Island LRRS Airport,Barter Island,United States,-9,airport
7530,Nakina Airport,Nakina,Canada,-5,airport
7531,Ponta Porã Airport,Ponta Pora,Brazil,-4,airport
7532,Paris-Le Bourget Airport,Paris,France,1,airport
7533,Klawock Airport,Klawock,United States,-9,airport
7534,Siguanea Airport,Siguanea,Cuba,-5,airport
7535,Nappanee Municipal Airport,Nappanee ,United States,-5,airport
7536,Galesburg Station,Galesburg,United States,-6,station
7537,Kidston Airport,Kidston,Australia,10,airport
7538,Thornton Heath Railway Station,Croydon,United Kingdom,0,station
7539,"Vardø Airport, Svartnes",Vardø,Norway,1,airport
7540,Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,-4,airport
7541,Kaohsiung International Airport,Kaohsiung,Taiwan,8,airport
7542,Gautam Buddha Airport,Bhairawa,Nepal,5.75,airport
7543,Longdongbao Airport,Guiyang,China,8,airport
7544,Dalaman International Airport,Dalaman,Turkey,3,airport
7545,Rügen Airport,Ruegen,Germany,1,airport
7546,Srr Ahmadu Bello International Airport,Birnin Kebbi,Nigeria,1,airport
7547,Dibrugarh Airport,Mohanbari,India,5.5,airport
7548,Deerfield Beach Station,Deerfield Beach,United States,-5,station
7549,Hakkari Yüksekova Airport,Hakkari,Turkey,2,airport
7550,Minot International Airport,Minot,United States,-6,airport
7551,Pacific Station,Vancouver,Canada,-8,station
7552,Kawthoung Airport,Kawthoung,Burma,6.5,airport
7553,Virgin Gorda Airport,Spanish Town,British Virgin Islands,-4,airport
7554,Willow Run Airport,Detroit,United States,-5,airport
7555,Hato International Airport,Willemstad,Netherlands Antilles,-4,airport
7556,Wauchula Municipal Airport,Wuchula,United States,-5,airport
7557,Jose De San Martin Airport,Jose de San Martin,Argentina,-3,airport
7558,Kent International Airport,Manston,United Kingdom,0,airport
7559,Naypyidaw Airport,Naypyidaw,Burma,6.5,airport
7560,Læsø Airport,Laeso,Denmark,1,airport
7561,Skiros Airport,Skiros,Greece,2,airport
7562,Velikiye Luki Airport,Velikiye Luki,Russia,3,airport
7563,Ringebu Airfield Frya,Frya,Norway,1,airport
7564,Torino Porta Nuova Railway Station,Turin,Italy,1,port
7565,Kithira Airport,Kithira,Greece,2,airport
7566,Hayward Park Station,San Mateo,United States,-8,station
7567,Beaumont Municipal Airport,Beaumont,United States,-6,airport
7568,Das Island Airport,Das Island,United Arab Emirates,4,airport
7569,Unseo Station,Incheon,South Korea,9,station
7570,Cuyo Airport,Cuyo,Philippines,8,airport
7571,El Alamein International Airport,Dabaa City,Egypt,2,airport
7572,Kananga Airport,Kananga,Congo (Kinshasa),2,airport
7573,Savoonga Airport,Savoonga,United States,-9,airport
7574,Kaben Airport,Kaben,Marshall Islands,12,airport
7575,Manihi Airport,Manihi,French Polynesia,-10,airport
7576,Stavanger Ferry Terminal,Stavanger,Norway,1,port
7577,Futenma Marine Corps Air Station,Futema,Japan,9,airport
7578,Southeast Texas Regional Airport,Beaumont,United States,-6,airport
7579,Mocopulli Airport,Castro,Chile,-4,airport
7580,City Air Terminal,Bangkok,Thailand,7,airport
7581,Palm Beach International Airport,West Palm Beach,United States,-5,airport
7582,Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,-3,airport
7583,Madoogali Seaplane Dock,Alifu Atoll,Maldives,5,airport
7584,Suntar Airport,Suntar,Russia,9,airport
7585,Guangning Railway Station,Guangning,China,8,station
7586,Stadtlohn-Vreden Airport,Stadtlohn,Germany,1,airport
7587,Marburg-Schönstadt Airport,Schoenstadt,Germany,1,airport
7588,Aurukun Airport,Aurukun,Australia,10,airport
7589,Saarmund Airport,Saarmund,Germany,1,airport
7590,Pratt Regional Airport,Pratt,United States,-5,airport
7591,Verden-Scharnhorst Airfield,Verden,Germany,1,airport
7592,Montbéliard-Courcelles Airfield,Montbeliard,France,1,airport
7593,Xiangyang Liuji Airport,Xiangfan,China,8,airport
7594,Marlboro Gautrain Station,Johannesburg,South Africa,2,station
7595,Aswan International Airport,Aswan,Egypt,2,airport
7596,Puerto Escondido International Airport,Puerto Escondido,Mexico,-6,airport
7597,Detroit Metropolitan Wayne County Airport,Detroit,United States,-5,airport
7598,Lengpui Airport,Aizwal,India,5.5,airport
7599,Abha Regional Airport,Abha,Saudi Arabia,3,airport
7600,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,1,airport
7601,Paramillo Airport,San Cristobal,Venezuela,-4,airport
7602,Larisa Airport,Larissa,Greece,2,airport
7603,Zhuhai Railway Station,Zhuhai,China,8,station
7604,Deer Harbor Seaplane,Deer Harbor,United States,-8,airport
7605,Tasiujaq Airport,Tasiujaq,Canada,-5,airport
7606,Carlos Miguel Gimenez Airport,Pilar,Paraguay,-4,airport
7607,Shreveport Downtown Airport,Shreveport,United States,-6,airport
7608,Stord Airport,Stord,Norway,1,airport
7609,Homestead ARB Airport,Homestead,United States,-5,airport
7610,McMurdo Station Pegasus Field,McMurdo Station,Antarctica,12,airport
7611,Deadman's Cay Airport,Dead Man's Cay,Bahamas,-5,airport
7612,Umeå Airport,Umea,Sweden,1,airport
7613,Asturias Airport,Aviles,Spain,1,airport
7614,Vogtareuth Airport,Vogtareuth,Germany,1,airport
7615,London Biggin Hill Airport,Biggin Hill,United Kingdom,0,airport
7616,Maafushivaru Seaplane Dock,Maafushivaru Resort,Maldives,5,airport
7617,Liberal Mid-America Regional Airport,Liberal,United States,-6,airport
7618,Chicago Midway International Airport,Chicago,United States,-6,airport
7619,St Jean Airport,St. Jean,Canada,-5,airport
7620,Tura Mountain Airport,Tura,Russia,7,airport
7621,Los Brasiles Airport,Los Brasiles,Nicaragua,-6,airport
7622,Suzhou Railway Station,Suzhou,China,8,station
7623,Whakatane Airport,Whakatane,New Zealand,12,airport
7624,Anniston Regional Airport,Anniston,United States,-6,airport
7625,Polokwane International Airport,Potgietersrus,South Africa,2,airport
7626,Ravenswood Station,Chicago,United States,-6,station
7627,One Hundred Mile House Airport,One Hundred Mile House,Canada,-8,airport
7628,Leh Kushok Bakula Rimpochee Airport,Leh,India,5.5,airport
7629,Araraquara Airport,Araracuara,Brazil,-3,airport
7630,Bagdad Airport,Bagdad,United States,-7,airport
7631,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,-5,airport
7632,Manihiki Island Airport,Manihiki Island,Cook Islands,-10,airport
7633,Cat Lake Airport,Cat Lake,Canada,-6,airport
7634,Mangla Airport,Mangla,Pakistan,5,airport
7635,Bristol Filton Airport,Bristol,United Kingdom,0,airport
7636,Makokou Airport,Makokou,Gabon,1,airport
7637,Mitiaro Island Airport,Mitiaro Island,Cook Islands,-10,airport
7638,Annecy-Haute-Savoie-Mont Blanc Airport,Annecy,France,1,airport
7639,Carcassonne Airport,Carcassonne,France,1,airport
7640,Chongqing Jiangbei International Airport,Chongqing,China,8,airport
7641,Langebaanweg Airport,Langebaanweg,South Africa,2,airport
7642,Wunnumin Lake Airport,Wunnumin Lake,Canada,-5,airport
7643,Mc Connell Air Force Base,Wichita,United States,-6,airport
7644,Dundee Airport,Dundee,United Kingdom,0,airport
7645,Tucuruí Airport,Tucurui,Brazil,-3,airport
7646,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,11,airport
7647,Nyurba Airport,Nyurba,Russia,9,airport
7648,Aripuanã Airport,Aripuana,Brazil,-4,airport
7649,Prince George Airport,Prince George,Canada,-8,airport
7650,Wunnumin Lake Airport,Wunnumin Lake,Canada,-5,airport
7651,Dübendorf Air Base,Dubendorf,Switzerland,1,airport
7652,San Sebastian Airport,San Sebastian,Spain,1,airport
7653,Lawas Airport,Lawas,Malaysia,8,airport
7654,Yoron Airport,Yoron,Japan,9,airport
7655,Luke Air Force Base,Phoenix,United States,-7,airport
7656,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,-3,airport
7657,Maniitsoq Airport,Maniitsoq,Greenland,-3,airport
7658,Plattsburgh International Airport,Plattsburgh,United States,-5,airport
7659,Würzburg-Schenkenturm Airport,Wuerzburg,Germany,1,airport
7660,Broadway Station,Burlingame,United States,-8,station
7661,Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,-3,airport
7662,Rock Sound Airport,Rock Sound,Bahamas,-5,airport
7663,Putnam County Airport,Greencastle,United States,-5,airport
7664,Aniwa Airport,Aniwa,Vanuatu,11,airport
7665,Gombe Lawanti International Airport,Gombe,Nigeria,1,airport
7666,Hyvinkaa Railway Station,Hyvinkaa,Finland,2,station
7667,Independence Airport,Independence,Belize,-6,airport
7668,Dobbins Air Reserve Base,Marietta,United States,-5,airport
7669,Whale Cove Airport,Whale Cove,Canada,-6,airport
7670,Abadan Airport,Abadan,Iran,3.5,airport
7671,Scappoose Industrial Airpark,San Luis,United States,-8,airport
7672,Erechim Airport,Erechim,Brazil,-3,airport
7673,Ampara Airport,Galoya,Sri Lanka,5.5,airport
7674,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,9,airport
7675,Roskilde Station,Roskilde,Denmark,1,station
7676,Lyudao Airport,Green Island,Taiwan,8,airport
7677,Totegegie Airport,Totegegie,French Polynesia,-9,airport
7678,Schenectady County Airport,Scotia NY,United States,-5,airport
7679,Golfo de Morrosquillo Airport,Tolu,Colombia,-5,airport
7680,Wurzburg HBF,Wurzburg,Germany,1,station
7681,Club Makokola Airport,Club Makokola,Malawi,2,airport
7682,Colmar-Houssen Airport,Colmar,France,1,airport
7683,Andrés Miguel Salazar Marcano Airport,Isla De Coche,Venezuela,-4,airport
7684,Coimbra Hospital Covões Heliport,Covilha,Portugal,0,airport
7685,Polk Army Air Field,Fort Polk,United States,-6,airport
7686,Les Eplatures Airport,Les Eplatures,Switzerland,1,airport
7687,Buckland Airport,Buckland,United States,-9,airport
7688,Hannover Messe-Heliport,Hannover,Germany,1,airport
7689,Svanemollen Railway Station,Copenhagen,Denmark,1,station
7690,Elista Airport,Elista,Russia,3,airport
7691,Turukhansk Airport,Turukhansk,Russia,7,airport
7692,RAF Odiham,Odiham,United Kingdom,0,airport
7693,Kearney Municipal Airport,Kearney,United States,-6,airport
7694,Northern Peninsula Airport,Amberley,Australia,10,airport
7695,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,4,airport
7696,Oudomsay Airport,Muang Xay,Laos,7,airport
7697,Barreiras Airport,Barreiras,Brazil,-3,airport
7698,Atka Airport,Atka,United States,-10,airport
7699,Bristol Filton Airport,Bristol,United Kingdom,0,airport
7700,Hilversum Airfield,Hilversum,Netherlands,1,airport
7701,Lobito Airport,Lobito,Angola,1,airport
7702,Raahe Pattijoki Airport,Pattijoki,Finland,2,airport
7703,Mangalore Airport,Mangalore,Australia,10,airport
7704,Ahuas Airport,Ahuas,Honduras,-6,airport
7705,Atlas Brasil Cantanhede Airport,Boa Vista,Brazil,-4,airport
7706,San Antonio Station,Mountain View,United States,-8,station
7707,Sanga Sanga Airport,Sanga Sanga,Philippines,8,airport
